Time,BlockedArrivalTime,BufferUtilizationMean,CraneManipulations,CraneUtilizationMean,DeliveredBlocks,HandoverUtilizationMean,LeadTimeMean,ServiceLevelMean,TardinessMean,TotalBlocksOnTime,UpstreamUtilizationMean
84000,0.0,0.6992626061662076,8,0.7618167304179608,1,0.5906773341710596,998.118,1.0,0.0,37,1.0
85000,0.0,0.6992626061662076,8,0.7645989978550874,1,0.5837193338945329,998.118,1.0,0.0,37,1.0
86000,0.0,0.7007279920651698,9,0.7673429212259673,1,0.5769233513738435,998.118,1.0,0.0,37,1.0
87000,0.0,0.7007279920651698,9,0.7700236132225152,1,0.5702837928345061,998.118,1.0,0.0,37,1.0
88000,0.0,0.7008561636358622,9,0.7726432346178008,1,0.5637953190774551,998.118,1.0,0.0,37,1.0
89000,0.0,0.7010614990270088,9,0.7725678078842566,1,0.5574528311596494,998.118,1.0,0.0,37,1.0
90000,0.0,0.7010614990270088,9,0.763963638329032,1,0.551251457030454,998.118,1.0,0.0,37,1.0
91000,0.0,0.7010614990270088,9,0.7555490089413329,1,0.5451865390501861,998.118,1.0,0.0,37,1.0
92000,0.0,0.7010614990270088,9,0.7582121658156131,1,0.5392536223236286,998.118,1.0,0.0,37,1.0
93000,0.0,0.7010614990270088,9,0.7608179208406155,1,0.5334484437870962,998.118,1.0,0.0,37,1.0
94000,0.0,0.7024760806772476,10,0.7633681100934363,1,0.5277669219928743,998.118,1.0,0.0,37,1.0
95000,0.0,0.7024760806772476,10,0.7658644921713366,1,0.5222051475395869,998.118,1.0,0.0,37,1.0
96000,0.0,0.7026179538871379,10,0.7683087522359998,1,0.5167593741013409,998.118,1.0,0.0,37,1.0
97000,0.0,0.7026179538871379,10,0.7707025058070865,1,0.5114260100123886,998.118,1.0,0.0,37,1.0
98000,0.0,0.7026179538871379,10,0.7730473023230318,1,0.5062016103675845,998.118,1.0,0.0,37,1.0
99000,0.0,0.7026179538871379,10,0.7753446284855767,1,0.5010828696021249,998.118,1.0,0.0,37,1.0
100000,0.0,0.702814742672774,10,0.7775959114032075,2,0.5040099653240989,1158.1490000000001,1.0,0.0,37,1.0
101000,0.0,0.702814742672774,10,0.7798025215474645,2,0.5089260230927394,1158.1490000000001,1.0,0.0,37,1.0
102000,0.0,0.7029141561837067,10,0.7724014132124442,2,0.5137455852333603,1158.1490000000001,1.0,0.0,37,1.0
103000,0.0,0.7029141561837067,10,0.7648870449210236,2,0.5184714652531297,1158.1490000000001,1.0,0.0,37,1.0
104000,0.0,0.7029141561837067,10,0.7575174761891407,2,0.523106368334727,1158.1490000000001,1.0,0.0,37,1.0
105000,0.0,0.7029141561837067,10,0.7598101537100896,2,0.527652896499972,1158.1490000000001,1.0,0.0,37,1.0
106000,0.0,0.7029141561837067,10,0.7620805951356449,2,0.5238288401981146,1158.1490000000001,1.0,0.0,37,1.0
107000,0.0,0.7031779607500908,11,0.7643085149234057,2,0.5189282891448538,1158.1490000000001,1.0,0.0,37,1.0
108000,0.0,0.70302238183122,11,0.7664950965318811,2,0.514118580027082,1158.1490000000001,1.0,0.0,38,1.0
109000,0.0,0.70302238183122,11,0.7686414799060497,2,0.5093972101242396,1158.1490000000001,1.0,0.0,38,1.0
110000,0.0,0.7026533848010752,11,0.7707487634590322,2,0.504761767813374,1158.1490000000001,1.0,0.0,38,1.0
111000,0.0,0.7026533848010752,11,0.7728180059464428,2,0.5002099284616418,1158.1490000000001,1.0,0.0,38,1.0
112000,0.0,0.7027546762422056,11,0.7736628494088104,2,0.49573945053906643,1158.1490000000001,1.0,0.0,38,1.0
113000,0.0,0.7027546762422056,11,0.7668035240343657,2,0.4913481719378969,1158.1490000000001,1.0,0.0,38,1.0
114000,0.0,0.7027546762422056,11,0.7600647598588532,2,0.4870340064858684,1158.1490000000001,1.0,0.0,38,1.0
115000,0.0,0.7027546762422056,11,0.7619820642285766,2,0.4827949406415506,1158.1490000000001,1.0,0.0,38,1.0
116000,0.0,0.7027546762422056,11,0.7640376655196787,2,0.4786290303607862,1158.1490000000001,1.0,0.0,38,1.0
117000,0.0,0.7027546762422056,11,0.7660580651245001,2,0.47453439812397336,1158.1490000000001,1.0,0.0,38,1.0
118000,0.0,0.7030400999659949,12,0.7680441595972383,2,0.4705092301146423,1158.1490000000001,1.0,0.0,38,1.0
119000,0.0,0.7030400999659949,12,0.7699968153025223,2,0.46655177354041744,1158.1490000000001,1.0,0.0,38,1.0
120000,0.0,0.7031200400664167,12,0.7719168696755176,2,0.46266033408805274,1158.1490000000001,1.0,0.0,38,1.0
121000,0.0,0.7031200400664167,12,0.7738051324194376,2,0.4588332735047766,1158.1490000000001,1.0,0.0,38,1.0
122000,0.0,0.7031200400664167,12,0.7756623866440586,2,0.45506900729869204,1158.1490000000001,1.0,0.0,38,1.0
123000,0.0,0.7031200400664167,12,0.7774893899486043,2,0.451366002551452,1158.1490000000001,1.0,0.0,38,1.0
124000,0.0,0.703283271270937,12,0.7792868754521419,2,0.4477227758368645,1158.1490000000001,1.0,0.0,38,1.0
125000,0.0,0.703283271270937,12,0.7810555527744373,2,0.44413789123949204,1158.1490000000001,1.0,0.0,38,1.0
126000,0.0,0.7036003875222698,12,0.775715462858224,2,0.440609958467684,1158.1490000000001,1.0,0.0,38,1.0
127000,0.0,0.7036003875222698,12,0.7695973472909713,2,0.4371376310558335,1158.1490000000001,1.0,0.0,38,1.0
128000,0.0,0.7036003875222698,12,0.7635749844238512,2,0.43371960465097403,1158.1490000000001,1.0,0.0,38,1.0
129000,0.0,0.7036003875222698,12,0.7650297030591667,2,0.4303546153791373,1158.1490000000001,1.0,0.0,38,1.0
130000,0.0,0.7036003875222698,12,0.7668400922897463,2,0.42704143828717145,1158.1490000000001,1.0,0.0,38,1.0
131000,0.0,0.7045718715918026,13,0.7686227975971207,2,0.42377888585598655,1158.1490000000001,1.0,0.0,38,1.0
132000,0.0,0.7046094079435008,13,0.7703784491642467,2,0.4205658065814343,1158.1490000000001,1.0,0.0,38,1.0
133000,0.0,0.7046094079435008,13,0.7721076581912273,2,0.41740108361926087,1158.1490000000001,1.0,0.0,38,1.0
134000,0.0,0.7046732005395139,13,0.7738110176047399,2,0.41428363349078245,1158.1490000000001,1.0,0.0,38,1.0
135000,0.0,0.7046732005395139,13,0.7754891027358843,2,0.4112124048461323,1158.1490000000001,1.0,0.0,38,1.0
136000,0.0,0.7049770344053115,13,0.7722100061718122,2,0.40818637728211393,1158.1490000000001,1.0,0.0,38,1.0
137000,0.0,0.7049770344053115,13,0.7665647807576598,2,0.40520456021186807,1158.1490000000001,1.0,0.0,38,1.0
138000,0.0,0.7049770344053115,13,0.761001494935047,2,0.4022659917837231,1158.1490000000001,1.0,0.0,38,1.0
139000,0.0,0.7049770344053115,13,0.7627032574473537,2,0.3993697378467502,1158.1490000000001,1.0,0.0,38,1.0
140000,0.0,0.7049770344053115,13,0.7644007812780049,2,0.39651489096068604,1158.1490000000001,1.0,0.0,38,1.0
141000,0.0,0.7058372124082392,14,0.7660741908301069,2,0.39370056944801884,1158.1490000000001,1.0,0.0,38,1.0
142000,0.0,0.7058663217016717,14,0.7677239963150272,2,0.39092591648615765,1158.1490000000001,1.0,0.0,38,1.0
143000,0.0,0.7058663217016717,14,0.7693506936514912,2,0.38819009923772124,1158.1490000000001,1.0,0.0,38,1.0
144000,0.0,0.7059007987045794,14,0.7709547649625789,2,0.38549230801709217,1158.1490000000001,1.0,0.0,38,1.0
145000,0.0,0.7059007987045794,14,0.772536679052127,2,0.3828317554914842,1158.1490000000001,1.0,0.0,38,1.0
146000,0.0,0.7061117925144993,14,0.7693343737252418,2,0.38020767591486654,1158.1490000000001,1.0,0.0,38,1.0
147000,0.0,0.7061117925144993,14,0.7640933169442892,2,0.3776193243931801,1158.1490000000001,1.0,0.0,39,1.0
148000,0.0,0.7061117925144993,14,0.7589231859249843,2,0.3750659761793632,1158.1490000000001,1.0,0.0,39,1.0
149000,0.0,0.7061117925144993,14,0.7605391004511036,2,0.37254692599678724,1158.1490000000001,1.0,0.0,39,1.0
150000,0.0,0.7061117925144993,14,0.762137745264897,2,0.37006148738977335,1158.1490000000001,1.0,0.0,39,1.0
151000,0.0,0.7068934989224759,15,0.7637151864773359,2,0.36760899209993564,1158.1490000000001,1.0,0.0,39,1.0
152000,0.0,0.7068934989224759,15,0.7652718431597173,2,0.3651887894671596,1158.1490000000001,1.0,0.0,39,1.0
153000,0.0,0.7069096658625003,15,0.7668081234121622,2,0.3628002458540884,1158.1490000000001,1.0,0.0,39,1.0
154000,0.0,0.7069250133717798,15,0.7683244247203098,2,0.3604427440930472,1158.1490000000001,1.0,0.0,39,1.0
155000,0.0,0.7070876032875464,15,0.7698211342981846,2,0.35811568295439244,1158.1490000000001,1.0,0.0,39,1.0
156000,0.0,0.7070876032875464,15,0.7712986294178584,2,0.3558184766353227,1158.1490000000001,1.0,0.0,39,1.0
157000,0.0,0.7070876032875464,15,0.7727572777264978,2,0.3535505542682393,1158.1490000000001,1.0,0.0,39,1.0
158000,0.0,0.7070876032875464,15,0.774197437551355,2,0.3513113594477896,1158.1490000000001,1.0,0.0,39,1.0
159000,0.0,0.7076385876717792,16,0.7756194581932343,2,0.34910034977576965,1158.1490000000001,1.0,0.0,39,1.0
160000,0.0,0.7076385876717792,16,0.7770236802089402,2,0.34691699642310475,1158.1490000000001,1.0,0.0,39,1.0
161000,0.0,0.7076385876717792,16,0.7784104356831841,2,0.34476078370816454,1158.1490000000001,1.0,0.0,39,1.0
162000,0.0,0.7079268337401184,16,0.7797800484904087,2,0.34263120869070646,1158.1490000000001,1.0,0.0,39,1.0
163000,0.0,0.7079268337401184,16,0.7811328345469617,2,0.34052778078077617,1158.1490000000001,1.0,0.0,39,1.0
164000,0.0,0.7079268337401184,16,0.7824691020540315,2,0.33845002136192587,1158.1490000000001,1.0,0.0,39,1.0
165000,0.0,0.7083629346332524,16,0.7837891517317382,2,0.3363974634281427,1158.1490000000001,1.0,0.0,39,1.0
166000,0.0,0.7086073682786403,16,0.7812949257902165,2,0.33436965123390866,1158.1490000000001,1.0,0.0,39,1.0
167000,0.0,0.7086073682786403,16,0.7766106207381231,2,0.3323661399568418,1158.1490000000001,1.0,0.0,39,1.0
168000,0.0,0.7086073682786403,16,0.7719821510388228,2,0.3303864953723931,1158.1490000000001,1.0,0.0,39,1.0
169000,0.0,0.7086073682786403,16,0.7733320890648139,2,0.32843029354010067,1158.1490000000001,1.0,0.0,39,1.0
170000,0.0,0.7086073682786403,16,0.7746670793491623,2,0.3264971205009236,1158.1490000000001,1.0,0.0,39,1.0
171000,0.0,0.7098935138754184,17,0.7759864365073552,2,0.3245865719852031,1158.1490000000001,1.0,0.0,39,1.0
172000,0.0,0.7098935138754184,17,0.777290433543623,2,0.32269825313081685,1158.1490000000001,1.0,0.0,39,1.0
173000,0.0,0.7101203829999944,17,0.7785793371422857,2,0.32083177821111525,1158.1490000000001,1.0,0.0,39,1.0
174000,0.0,0.7101203829999944,17,0.7798534078495787,2,0.31898677037224404,1158.1490000000001,1.0,0.0,39,1.0
175000,0.0,0.7101203829999944,17,0.7811129002492377,2,0.31716286137947924,1158.1490000000001,1.0,0.0,39,1.0
176000,0.0,0.7104661780896595,17,0.7823580631320904,3,0.3159285972928046,1249.5623333333333,1.0,0.0,39,1.0
177000,0.0,0.7104661780896595,17,0.783589139659892,3,0.3197957709564891,1249.5623333333333,1.0,0.0,39,1.0
178000,0.0,0.7104661780896595,17,0.7848063675236322,3,0.32361946680788406,1249.5623333333333,1.0,0.0,40,1.0
179000,0.0,0.7107193533183447,17,0.7821732183321527,3,0.3274004139660404,1249.5623333333333,1.0,0.0,40,1.0
180000,0.0,0.7107193533183447,17,0.7778227343796827,3,0.3311393253376203,1249.5623333333333,1.0,0.0,40,1.0
181000,0.0,0.7107193533183447,17,0.77352037792945,3,0.33317949977284744,1249.5623333333333,1.0,0.0,40,1.0
182000,0.0,0.7107193533183447,17,0.7747661214001326,3,0.33134775443856557,1249.5623333333333,1.0,0.0,40,1.0
183000,0.0,0.7107193533183447,17,0.7759983220738965,3,0.3295360400197748,1249.5623333333333,1.0,0.0,40,1.0
184000,0.0,0.7107193533183447,17,0.7772171139536787,3,0.32774402973334155,1249.5623333333333,1.0,0.0,40,1.0
185000,0.0,0.7107193533183447,17,0.7784227147265644,3,0.3259714038658472,1249.5623333333333,1.0,0.0,40,1.0
186000,0.0,0.7107193533183447,17,0.7796153373929036,3,0.32421784958343186,1249.5623333333333,1.0,0.0,40,1.0
187000,0.0,0.7107193533183447,17,0.7807951903917646,3,0.322483060747742,1249.5623333333333,1.0,0.0,40,1.0
188000,0.0,0.711625897524937,18,0.7819624777223811,3,0.3207667377377564,1249.5623333333333,1.0,0.0,40,1.0
189000,0.0,0.711625897524937,18,0.7831173990617389,3,0.3190685872772707,1249.5623333333333,1.0,0.0,40,1.0
190000,0.0,0.7118018271660218,18,0.7842601498784446,3,0.3173883222678341,1249.5623333333333,1.0,0.0,40,1.0
191000,0.0,0.7118018271660218,18,0.7853909215430144,3,0.3157256616269357,1249.5623333333333,1.0,0.0,40,1.0
192000,0.0,0.7118018271660218,18,0.7865099014347118,3,0.31408033013125164,1249.5623333333333,1.0,0.0,40,1.0
193000,0.0,0.7118018271660218,18,0.7876172730450608,3,0.31245205826476713,1249.5623333333333,1.0,0.0,40,1.0
194000,0.0,0.7118018271660218,18,0.7887132160781539,3,0.31084058207159915,1249.5623333333333,1.0,0.0,40,1.0
195000,0.0,0.7122440749395862,18,0.7897979065478706,3,0.3092456430133496,1249.5623333333333,1.0,0.0,40,1.0
196000,0.0,0.7122440749395862,18,0.7908715168721161,3,0.30766698783082796,1249.5623333333333,1.0,0.0,40,1.0
197000,0.0,0.7126995153807213,18,0.7906814445635284,3,0.30610436840998756,1249.5623333333333,1.0,0.0,40,1.0
198000,0.0,0.7126995153807213,18,0.7866838627221738,3,0.3045575416519267,1249.5623333333333,1.0,0.0,40,1.0
199000,0.0,0.7126995153807213,18,0.7827265000386109,3,0.3030262693468115,1249.5623333333333,1.0,0.0,40,1.0
200000,0.0,0.7126995153807213,18,0.7836359177316504,3,0.3015103180515829,1249.5623333333333,1.0,0.0,40,1.0
201000,0.0,0.7126995153807213,18,0.784713482124624,3,0.30000945897131653,1249.5623333333333,1.0,0.0,40,1.0
202000,0.0,0.7136082434421406,19,0.7857803664566356,3,0.29852346784410816,1249.5623333333333,1.0,0.0,40,1.0
203000,0.0,0.7136082434421406,19,0.7868367287245958,3,0.29705212482936333,1249.5623333333333,1.0,0.0,40,1.0
204000,0.0,0.7136082434421406,19,0.7878827238242428,3,0.2955952143993745,1249.5623333333333,1.0,0.0,40,1.0
205000,0.0,0.7136082434421406,19,0.7889185036258591,3,0.29415252523407304,1249.5623333333333,1.0,0.0,40,1.0
206000,0.0,0.7139063670439572,19,0.7899442170477793,3,0.2927238501188487,1249.5623333333333,1.0,0.0,40,1.0
207000,0.0,0.7139063670439572,19,0.7909600101277655,3,0.2913089858453319,1249.5623333333333,1.0,0.0,40,1.0
208000,0.0,0.7141965959586455,19,0.7901161352220079,3,0.28990773311503953,1249.5623333333333,1.0,0.0,40,1.0
209000,0.0,0.7141965959586455,19,0.7863318716616474,3,0.288519896445789,1249.5623333333333,1.0,0.0,40,1.0
210000,0.0,0.7141965959586455,19,0.7825836847948274,3,0.2871452840807869,1249.5623333333333,1.0,0.0,40,1.0
211000,0.0,0.7141965959586455,19,0.7836151207467766,3,0.2857837079003042,1249.5623333333333,1.0,0.0,40,1.0
212000,0.0,0.7141965959586455,19,0.7846368165195083,3,0.284434983335853,1249.5623333333333,1.0,0.0,40,1.0
213000,0.0,0.7150758973096305,20,0.7856489094340754,3,0.2830989292867813,1249.5623333333333,1.0,0.0,40,1.0
214000,0.0,0.7151338736986651,20,0.78665153424226,3,0.28177536803920816,1249.5623333333333,1.0,0.0,40,1.0
215000,0.0,0.7151338736986651,20,0.7876448231863826,3,0.2804641251872217,1249.5623333333333,1.0,0.0,40,1.0
216000,0.0,0.7151338736986651,20,0.7886289060574478,3,0.2791650295562675,1249.5623333333333,1.0,0.0,40,1.0
217000,0.0,0.7151338736986651,20,0.7896039102516811,3,0.2778779131286562,1249.5623333333333,1.0,0.0,40,1.0
218000,0.0,0.7153678102987493,20,0.7905699608255078,3,0.2766026109711223,1249.5623333333333,1.0,0.0,40,1.0
219000,0.0,0.7155810416113717,20,0.7901194690708185,3,0.27533896116436896,1249.5623333333333,1.0,0.0,40,1.0
220000,0.0,0.7155810416113717,20,0.7865245843630152,3,0.2740868047345347,1249.5623333333333,1.0,0.0,40,1.0
221000,0.0,0.7155810416113717,20,0.7829622635013888,3,0.2728459855865221,1249.5623333333333,1.0,0.0,40,1.0
222000,0.0,0.7155810416113717,20,0.7839408369360027,3,0.27161635043912935,1249.5623333333333,1.0,0.0,40,1.0
223000,0.0,0.7155810416113717,20,0.7849106256520125,3,0.27039774876192746,1249.5623333333333,1.0,0.0,40,1.0
224000,0.0,0.7163900395969999,21,0.7858717474123376,3,0.26919003271382963,1249.5623333333333,1.0,0.0,40,1.0
225000,0.0,0.7164453540889428,21,0.7868243178843776,3,0.26799305708329924,1249.5623333333333,1.0,0.0,40,1.0
226000,0.0,0.7164453540889428,21,0.7877684506864172,3,0.2668066792301462,1249.5623333333333,1.0,0.0,40,1.0
227000,0.0,0.7164453540889428,21,0.7887042574328021,3,0.2656307590288624,1249.5623333333333,1.0,0.0,40,1.0
228000,0.0,0.7166153309256181,21,0.7896318477779259,3,0.2644651588134487,1249.5623333333333,1.0,0.0,40,1.0
229000,0.0,0.7166153309256181,21,0.790551329459063,3,0.2633097433236888,1249.5623333333333,1.0,0.0,40,1.0
230000,0.0,0.7168246481413152,21,0.7889138598599964,3,0.26216437965282496,1249.5623333333333,1.0,0.0,40,1.0
231000,0.0,0.7168246481413152,21,0.7854955397902904,3,0.2610289371965933,1249.5623333333333,1.0,0.0,41,1.0
232000,0.0,0.7168246481413152,21,0.7821323159017435,3,0.2599032876035781,1249.5623333333333,1.0,0.0,41,1.0
233000,0.0,0.7168246481413152,21,0.7830682141224722,3,0.25878730472684486,1249.5623333333333,1.0,0.0,41,1.0
234000,0.0,0.7168246481413152,21,0.7839961060256601,3,0.2576808645768143,1249.5623333333333,1.0,0.0,41,1.0
235000,0.0,0.7175815963763015,22,0.784916093911062,3,0.2565838452753399,1249.5623333333333,1.0,0.0,41,1.0
236000,0.0,0.7175815963763015,22,0.7858282783429942,3,0.255496127010954,1249.5623333333333,1.0,0.0,41,1.0
237000,0.0,0.7176474074385955,22,0.786732758186979,3,0.25441759199524655,1249.5623333333333,1.0,0.0,41,1.0
238000,0.0,0.7176474074385955,22,0.7876296306454653,3,0.253348124420345,1249.5623333333333,1.0,0.0,41,1.0
