Time,BlockedArrivalTime,BufferUtilizationMean,CraneManipulations,CraneUtilizationMean,DeliveredBlocks,HandoverUtilizationMean,LeadTimeMean,ServiceLevelMean,TardinessMean,TotalBlocksOnTime,UpstreamUtilizationMean
60000,0.0,0.6943586763832004,8,0.9132068051062785,1,0.6129971067216559,985.38,1.0,0.0,36,1.0
61000,0.0,0.6946300378244776,8,0.9144717562073739,1,0.6028866430391768,985.38,1.0,0.0,36,1.0
62000,0.0,0.6946300378244776,8,0.9121282836140587,1,0.5931042815359361,985.38,1.0,0.0,36,1.0
63000,0.0,0.6946300378244776,8,0.9135302826588503,1,0.5836343059894537,985.38,1.0,0.0,36,1.0
64000,0.0,0.6946300378244776,8,0.9148882463162468,1,0.5744619881533592,985.38,1.0,0.0,36,1.0
65000,0.0,0.6953469353818308,9,0.9162042171696925,1,0.5655735113241127,985.38,1.0,0.0,36,1.0
66000,0.0,0.6953469353818308,9,0.9174801133990198,1,0.5569559008953803,985.38,1.0,0.0,36,1.0
67000,0.0,0.6951498662095446,9,0.9187177381094115,1,0.5485969611659602,985.38,1.0,0.0,36,1.0
68000,0.0,0.6951498662095446,9,0.9199187878332785,1,0.5404852177539865,985.38,1.0,0.0,36,1.0
69000,0.0,0.6951498662095446,9,0.9210848602893573,1,0.5326098650455912,985.38,1.0,0.0,36,1.0
70000,0.0,0.6947769449114503,9,0.922217461473648,2,0.5336094222083226,1136.8755,1.0,0.0,36,1.0
71000,0.0,0.6947769449114503,9,0.9233180121483725,2,0.5402127179448586,1136.8755,1.0,0.0,37,1.0
72000,0.0,0.6945926481420854,9,0.9132409858380899,2,0.5466316412528094,1136.8755,1.0,0.0,37,1.0
73000,0.0,0.6945926481420854,9,0.9112475939156889,2,0.5528738076838273,1136.8755,1.0,0.0,37,1.0
74000,0.0,0.6945926481420854,9,0.9124522248028732,2,0.5589464190693536,1136.8755,1.0,0.0,37,1.0
75000,0.0,0.6945926481420854,9,0.9136245928316262,2,0.5648562912387195,1136.8755,1.0,0.0,37,1.0
76000,0.0,0.6945926481420854,9,0.914765976988062,2,0.5615391817352534,1136.8755,1.0,0.0,37,1.0
77000,0.0,0.6945926481420854,9,0.9158775895367218,2,0.5542112500665651,1136.8755,1.0,0.0,37,1.0
78000,0.0,0.6945926481420854,9,0.9169605803154377,2,0.5470721097035287,1136.8755,1.0,0.0,37,1.0
79000,0.0,0.6939687110949531,10,0.91801604070266,2,0.5401145576175901,1136.8755,1.0,0.0,37,1.0
80000,0.0,0.6939687110949531,10,0.9190450072860253,2,0.5333317526052005,1136.8755,1.0,0.0,37,1.0
81000,0.0,0.6938022189428946,10,0.9200484652580883,2,0.5267171928504397,1136.8755,1.0,0.0,37,1.0
82000,0.0,0.6938022189428946,10,0.9210273515625985,2,0.5202646951368403,1136.8755,1.0,0.0,37,1.0
83000,0.0,0.6938022189428946,10,0.9219825578124453,2,0.5139683755687013,1136.8755,1.0,0.0,37,1.0
84000,0.0,0.6938022189428946,10,0.9229149329983704,2,0.5078226316755441,1136.8755,1.0,0.0,37,1.0
85000,0.0,0.6935088975793694,10,0.9238252860057458,2,0.5018221257853057,1136.8755,1.0,0.0,37,1.0
86000,0.0,0.6938231122051707,10,0.923110760658572,2,0.4959617695625555,1136.8755,1.0,0.0,37,1.0
87000,0.0,0.6938231122051707,10,0.9213479701495234,2,0.49023670961759563,1136.8755,1.0,0.0,37,1.0
88000,0.0,0.6941607313134481,11,0.9222450459094926,2,0.48464231410090297,1136.8755,1.0,0.0,37,1.0
89000,0.0,0.6940810480170921,11,0.9231218890115848,2,0.4791741602050893,1136.8755,1.0,0.0,37,1.0
90000,0.0,0.6940810480170921,11,0.9239791763142895,2,0.4738280225035043,1136.8755,1.0,0.0,37,1.0
91000,0.0,0.6940810480170921,11,0.9248175548177718,2,0.46859986206086096,1136.8755,1.0,0.0,37,1.0
92000,0.0,0.6939100587357315,11,0.925637643292342,2,0.4634858162569054,1136.8755,1.0,0.0,37,1.0
93000,0.0,0.6939100587357315,11,0.9264400338014954,2,0.45848218926924694,1136.8755,1.0,0.0,37,1.0
94000,0.0,0.6941847242675506,11,0.9178210878100597,2,0.4535854431660679,1136.8755,1.0,0.0,37,1.0
95000,0.0,0.6941847242675506,11,0.9153167250942227,2,0.4487921895635988,1136.8755,1.0,0.0,37,1.0
96000,0.0,0.6941847242675506,11,0.9162018296093933,2,0.4440991818070189,1136.8755,1.0,0.0,37,1.0
97000,0.0,0.6946184507422869,12,0.9170686233885637,2,0.4395033076368646,1136.8755,1.0,0.0,37,1.0
98000,0.0,0.6945193758251527,12,0.9179176688237058,2,0.4350015823061349,1136.8755,1.0,0.0,37,1.0
99000,0.0,0.6945193758251527,12,0.918749505509278,2,0.4305911421161068,1136.8755,1.0,0.0,37,1.0
100000,0.0,0.6943722918621372,12,0.919564651385805,2,0.4262692383414426,1136.8755,1.0,0.0,37,1.0
101000,0.0,0.6945579671207534,12,0.9188341114483078,2,0.4220332315175089,1136.8755,1.0,0.0,37,1.0
102000,0.0,0.6945579671207534,12,0.9173310735097013,2,0.41788058606495876,1136.8755,1.0,0.0,37,1.0
103000,0.0,0.6945579671207534,12,0.918136216995631,2,0.4138088652285747,1136.8755,1.0,0.0,37,1.0
104000,0.0,0.6949082513810109,13,0.9189258285676832,2,0.4098157263091432,1136.8755,1.0,0.0,37,1.0
105000,0.0,0.6949082513810109,13,0.9197003533683351,2,0.4058989161687581,1136.8755,1.0,0.0,37,1.0
106000,0.0,0.694800354013435,13,0.9204602196907354,2,0.4020562669914313,1136.8755,1.0,0.0,37,1.0
107000,0.0,0.694800354013435,13,0.9212058397684477,2,0.39828569228225147,1136.8755,1.0,0.0,37,1.0
108000,0.0,0.6946613116939883,13,0.9219376105211866,2,0.3945851830895758,1136.8755,1.0,0.0,38,1.0
109000,0.0,0.6948426542171859,13,0.9179109032366054,2,0.390952804435883,1136.8755,1.0,0.0,38,1.0
110000,0.0,0.6948426542171859,13,0.9156087244243866,2,0.38738669194396386,1136.8755,1.0,0.0,38,1.0
111000,0.0,0.6948426542171859,13,0.9163712317645889,2,0.38388504864609024,1136.8755,1.0,0.0,38,1.0
112000,0.0,0.6948426542171859,13,0.917120083400395,2,0.38044614196468773,1136.8755,1.0,0.0,38,1.0
113000,0.0,0.6948426542171859,13,0.9178556429150603,2,0.3770683008538534,1136.8755,1.0,0.0,38,1.0
114000,0.0,0.6954756351072838,14,0.9185782610981741,2,0.3737499130918099,1136.8755,1.0,0.0,38,1.0
115000,0.0,0.6954756351072838,14,0.9192882765034773,2,0.37048942271507895,1136.8755,1.0,0.0,38,1.0
116000,0.0,0.6956858856835951,14,0.9199860159777471,2,0.3672853275857945,1136.8755,1.0,0.0,38,1.0
117000,0.0,0.6956858856835951,14,0.9206717951624832,2,0.36413617708416496,1136.8755,1.0,0.0,38,1.0
118000,0.0,0.695851074601348,14,0.9213459189700155,2,0.3610405699186369,1136.8755,1.0,0.0,38,1.0
119000,0.0,0.696098839499017,14,0.9146533214508197,2,0.3579971520468153,1136.8755,1.0,0.0,38,1.0
120000,0.0,0.696098839499017,14,0.9134432375533267,2,0.35500461470065886,1136.8755,1.0,0.0,38,1.0
121000,0.0,0.696098839499017,14,0.9141605032071267,2,0.3520616925099003,1136.8755,1.0,0.0,38,1.0
122000,0.0,0.696098839499017,14,0.9148659790987417,2,0.34916716171803824,1136.8755,1.0,0.0,38,1.0
123000,0.0,0.696098839499017,14,0.9155599535427691,2,0.34631983848561604,1136.8755,1.0,0.0,38,1.0
124000,0.0,0.6975056328691719,15,0.9162427055289719,2,0.34351857727584634,1136.8755,1.0,0.0,38,1.0
125000,0.0,0.6975056328691719,15,0.9169145050962414,2,0.34076226931795517,1136.8755,1.0,0.0,38,1.0
126000,0.0,0.6976534816448902,15,0.917575613688706,2,0.3380498411439161,1136.8755,1.0,0.0,38,1.0
127000,0.0,0.6976534816448902,15,0.9182262844949731,2,0.33538025319451686,1136.8755,1.0,0.0,38,1.0
128000,0.0,0.6976534816448902,15,0.9188667627714288,2,0.3327524984909559,1136.8755,1.0,0.0,38,1.0
129000,0.0,0.6980767750539868,15,0.918456146528557,2,0.33016560136840334,1136.8755,1.0,0.0,38,1.0
130000,0.0,0.6980767750539868,15,0.9173019327452767,2,0.32761861626817923,1136.8755,1.0,0.0,38,1.0
131000,0.0,0.6980767750539868,15,0.9179347808299017,2,0.32511062658540907,1136.8755,1.0,0.0,38,1.0
132000,0.0,0.6980767750539868,15,0.9185580167148626,2,0.3226407435692056,1136.8755,1.0,0.0,38,1.0
133000,0.0,0.6980767750539868,15,0.9191718577461394,2,0.3202081052726049,1136.8755,1.0,0.0,38,1.0
134000,0.0,0.6991368920301989,16,0.9197765147660479,2,0.31781187554965074,1136.8755,1.0,0.0,38,1.0
135000,0.0,0.6991368920301989,16,0.9203721923546957,2,0.315451243097175,1136.8755,1.0,0.0,38,1.0
136000,0.0,0.6993010986946846,16,0.9209590890607601,2,0.3131254205389681,1136.8755,1.0,0.0,38,1.0
137000,0.0,0.6993010986946846,16,0.9215373976221352,2,0.31083364355016757,1136.8755,1.0,0.0,38,1.0
138000,0.0,0.6993010986946846,16,0.9221073051769629,2,0.3085751700198187,1136.8755,1.0,0.0,38,1.0
139000,0.0,0.6993010986946846,16,0.9226689934655337,2,0.30634927924968014,1136.8755,1.0,0.0,38,1.0
140000,0.0,0.6995091709513624,16,0.9232226390235135,3,0.3110027545898693,1223.0946666666666,1.0,0.0,38,1.0
141000,0.0,0.6995091709513624,16,0.9237684133669309,3,0.3159021174133126,1223.0946666666666,1.0,0.0,38,1.0
142000,0.0,0.6996456521391815,16,0.9188590474303228,3,0.3207322948399952,1223.0946666666666,1.0,0.0,38,1.0
143000,0.0,0.6996456521391815,16,0.9171933719234812,3,0.3254947420773377,1223.0946666666666,1.0,0.0,38,1.0
144000,0.0,0.6996456521391815,16,0.9177697146536922,3,0.329105739552349,1223.0946666666666,1.0,0.0,38,1.0
145000,0.0,0.6996456521391815,16,0.9183380900270327,3,0.3268302378687422,1223.0946666666666,1.0,0.0,38,1.0
146000,0.0,0.6999118856496138,17,0.9188986621204116,3,0.32458598664392896,1223.0946666666666,1.0,0.0,38,1.0
147000,0.0,0.6998544219566094,17,0.9194515905361983,3,0.3223723465040038,1223.0946666666666,1.0,0.0,39,1.0
148000,0.0,0.6998544219566094,17,0.9199970305537211,3,0.32018869539874995,1223.0946666666666,1.0,0.0,39,1.0
149000,0.0,0.6998544219566094,17,0.9205351332746519,3,0.31803442801885995,1223.0946666666666,1.0,0.0,39,1.0
150000,0.0,0.6998544219566094,17,0.9210660457625628,3,0.3159089552365256,1223.0946666666666,1.0,0.0,39,1.0
151000,0.0,0.6995514005008421,17,0.9215899111769258,3,0.31381170356831045,1223.0946666666666,1.0,0.0,39,1.0
152000,0.0,0.6995514005008421,17,0.9221068689018111,3,0.31174211465927626,1223.0946666666666,1.0,0.0,39,1.0
153000,0.0,0.6996904512934258,17,0.9191134710061626,3,0.30969964478738926,1223.0946666666666,1.0,0.0,39,1.0
154000,0.0,0.6996904512934258,17,0.9179942386494937,3,0.30768376438728146,1223.0946666666666,1.0,0.0,39,1.0
155000,0.0,0.6996904512934258,17,0.9185244162606191,3,0.30569395759249113,1223.0946666666666,1.0,0.0,39,1.0
156000,0.0,0.6996904512934258,17,0.9190477825771043,3,0.3037297217953515,1223.0946666666666,1.0,0.0,39,1.0
157000,0.0,0.6996904512934258,17,0.9195644680202113,3,0.3017905672237386,1223.0946666666666,1.0,0.0,39,1.0
158000,0.0,0.6996904512934258,17,0.9200745997026138,3,0.29987601653392937,1223.0946666666666,1.0,0.0,39,1.0
159000,0.0,0.70001601777163,18,0.9205783015326533,3,0.29798560441886024,1223.0946666666666,1.0,0.0,39,1.0
160000,0.0,0.70001601777163,18,0.9210756943146772,3,0.29611887723110925,1223.0946666666666,1.0,0.0,39,1.0
161000,0.0,0.7001145772777462,18,0.921566895845631,3,0.29427539261996133,1223.0946666666666,1.0,0.0,39,1.0
162000,0.0,0.7001145772777462,18,0.9220520210080652,3,0.2924547191819463,1223.0946666666666,1.0,0.0,39,1.0
163000,0.0,0.7001145772777462,18,0.9225311818597117,3,0.29065643612426983,1223.0946666666666,1.0,0.0,39,1.0
164000,0.0,0.7001145772777462,18,0.9230044877197773,3,0.28888013294058557,1223.0946666666666,1.0,0.0,39,1.0
165000,0.0,0.7001145772777462,18,0.9234720452520921,3,0.287125409098584,1223.0946666666666,1.0,0.0,39,1.0
166000,0.0,0.7003504724279358,18,0.9239339585452475,3,0.2853918737388985,1223.0946666666666,1.0,0.0,39,1.0
167000,0.0,0.7003504724279358,18,0.9243903291898486,3,0.2836791453848532,1223.0946666666666,1.0,0.0,39,1.0
168000,0.0,0.700714108724635,18,0.9199541203558864,3,0.28198685166259974,1223.0946666666666,1.0,0.0,39,1.0
169000,0.0,0.700714108724635,18,0.9190552384473444,3,0.2803146290312118,1223.0946666666666,1.0,0.0,39,1.0
170000,0.0,0.700714108724635,18,0.9195322932653481,3,0.2786621225223268,1223.0946666666666,1.0,0.0,39,1.0
171000,0.0,0.7013237556385252,19,0.920003757903483,3,0.2770289854889424,1223.0946666666666,1.0,0.0,39,1.0
172000,0.0,0.7013554700965963,19,0.9204697300488918,3,0.27541487936299497,1223.0946666666666,1.0,0.0,39,1.0
173000,0.0,0.7013554700965963,19,0.9209303051258171,3,0.27381947342136376,1223.0946666666666,1.0,0.0,39,1.0
174000,0.0,0.7013554700965963,19,0.9213855763607487,3,0.2722424445599611,1223.0946666666666,1.0,0.0,39,1.0
175000,0.0,0.7013554700965963,19,0.9218356348453329,3,0.27068347707558454,1223.0946666666666,1.0,0.0,39,1.0
176000,0.0,0.7015031526903014,19,0.9222805695971333,3,0.2691422624552213,1223.0946666666666,1.0,0.0,39,1.0
177000,0.0,0.7017317283786554,19,0.9215266406166596,3,0.2676184991725103,1223.0946666666666,1.0,0.0,39,1.0
178000,0.0,0.7017317283786554,19,0.9203978470762346,3,0.2661118924910787,1223.0946666666666,1.0,0.0,40,1.0
179000,0.0,0.7017317283786554,19,0.9208433581981336,3,0.26462215427448493,1223.0946666666666,1.0,0.0,40,1.0
180000,0.0,0.7017317283786554,19,0.9212839102706436,3,0.26314900280250936,1223.0946666666666,1.0,0.0,40,1.0
181000,0.0,0.7022718076773953,20,0.9217195856353416,3,0.26169216259354755,1223.0946666666666,1.0,0.0,40,1.0
182000,0.0,0.7023085298915878,20,0.9221504648208722,3,0.2602513642328707,1223.0946666666666,1.0,0.0,40,1.0
183000,0.0,0.7023085298915878,20,0.9225766265925692,3,0.25882634420652795,1223.0946666666666,1.0,0.0,40,1.0
184000,0.0,0.7023085298915878,20,0.9229981480004565,3,0.25741684474067617,1223.0946666666666,1.0,0.0,40,1.0
185000,0.0,0.7024176830155794,20,0.9234151044256889,3,0.256022613646131,1223.0946666666666,1.0,0.0,40,1.0
186000,0.0,0.7025837146258765,20,0.9235063967520797,3,0.25464340416794223,1223.0946666666666,1.0,0.0,40,1.0
187000,0.0,0.7025837146258765,20,0.9225031125623859,3,0.25327897483980555,1223.0946666666666,1.0,0.0,40,1.0
188000,0.0,0.7025837146258765,20,0.9229160416545125,3,0.25192908934312946,1223.0946666666666,1.0,0.0,40,1.0
189000,0.0,0.7025837146258765,20,0.9233245936233773,3,0.25059351637058536,1223.0946666666666,1.0,0.0,40,1.0
190000,0.0,0.7025837146258765,20,0.9237288376995029,3,0.24927202949397492,1223.0946666666666,1.0,0.0,40,1.0
191000,0.0,0.7025837146258765,20,0.9241288416610944,3,0.2479644070362561,1223.0946666666666,1.0,0.0,40,1.0
192000,0.0,0.7033044482668996,21,0.9245246718719244,3,0.24667043194757635,1223.0946666666666,1.0,0.0,40,1.0
193000,0.0,0.7035135791360546,21,0.9249163933180375,3,0.2453898916851668,1223.0946666666666,1.0,0.0,40,1.0
194000,0.0,0.7035135791360546,21,0.9253040696433188,3,0.24412257809695853,1223.0946666666666,1.0,0.0,40,1.0
195000,0.0,0.7035135791360546,21,0.9256877631839647,3,0.24286828730878626,1223.0946666666666,1.0,0.0,40,1.0
196000,0.0,0.7035135791360546,21,0.9260675350018984,3,0.2416268196150519,1223.0946666666666,1.0,0.0,40,1.0
197000,0.0,0.7040542501274115,21,0.9264434449171645,3,0.2403979793727241,1223.0946666666666,1.0,0.0,40,1.0
198000,0.0,0.7040542501274115,21,0.9268155515393411,3,0.23918157489855632,1223.0946666666666,1.0,0.0,40,1.0
199000,0.0,0.7043323605370383,21,0.9222882237633814,3,0.23797741836940917,1223.0946666666666,1.0,0.0,40,1.0
200000,0.0,0.7043323605370383,21,0.9209754715996122,3,0.23678532572556898,1223.0946666666666,1.0,0.0,40,1.0
201000,0.0,0.7043323605370383,21,0.921369263191969,3,0.23560511657695757,1223.0946666666666,1.0,0.0,40,1.0
202000,0.0,0.7043323605370383,21,0.921759149594233,3,0.23443661411213298,1223.0946666666666,1.0,0.0,40,1.0
203000,0.0,0.7052563421172473,22,0.9221451886108274,3,0.23327964500998474,1223.0946666666666,1.0,0.0,40,1.0
204000,0.0,0.705413968681666,22,0.9225274369109525,3,0.23213403935403112,1223.0946666666666,1.0,0.0,40,1.0
205000,0.0,0.705413968681666,22,0.9229059500563177,3,0.2309996305492292,1223.0946666666666,1.0,0.0,40,1.0
206000,0.0,0.7057066158520947,22,0.9232807825280649,3,0.22987625524121236,1223.0946666666666,1.0,0.0,40,1.0
207000,0.0,0.7057066158520947,22,0.92365198775291,3,0.22876375323787293,1223.0946666666666,1.0,0.0,40,1.0
208000,0.0,0.7059311804890932,22,0.9194244664475267,3,0.22766196743321088,1223.0946666666666,1.0,0.0,40,1.0
209000,0.0,0.7059311804890932,22,0.9187038754165442,3,0.22657074373337246,1223.0946666666666,1.0,0.0,40,1.0
210000,0.0,0.7059311804890932,22,0.9190915979879203,3,0.22548993098480594,1223.0946666666666,1.0,0.0,40,1.0
211000,0.0,0.7059311804890932,22,0.9194756398121819,3,0.22441938090446376,1223.0946666666666,1.0,0.0,40,1.0
212000,0.0,0.7069279324690545,23,0.9198560530550941,3,0.22335894801198358,1223.0946666666666,1.0,0.0,40,1.0
213000,0.0,0.7069279324690545,23,0.9202328889012904,3,0.22230848956378307,1223.0946666666666,1.0,0.0,40,1.0
214000,0.0,0.7071208356618532,23,0.9206061975772318,3,0.22126786548900568,1223.0946666666666,1.0,0.0,40,1.0
215000,0.0,0.7071208356618532,23,0.9209760283735234,3,0.2202369383272571,1223.0946666666666,1.0,0.0,40,1.0
216000,0.0,0.7071208356618532,23,0.92134242966661,3,0.21921557316807413,1223.0946666666666,1.0,0.0,40,1.0
217000,0.0,0.7071208356618532,23,0.9217054489398712,3,0.21820363759207026,1223.0946666666666,1.0,0.0,40,1.0
218000,0.0,0.7071208356618532,23,0.9220651328041355,3,0.2172010016137036,1223.0946666666666,1.0,0.0,40,1.0
219000,0.0,0.7076015530027489,23,0.9224215270176306,4,0.2187044048243308,1149.36875,1.0,0.0,40,1.0
220000,0.0,0.7076015530027489,23,0.9227746765053892,4,0.2222617317057344,1149.36875,1.0,0.0,40,1.0
221000,0.0,0.7078092314740664,23,0.9212138839882886,4,0.22578681159108177,1149.36875,1.0,0.0,40,1.0
222000,0.0,0.7078092314740664,23,0.9201297911445279,4,0.2292800809781457,1149.36875,1.0,0.0,40,1.0
223000,0.0,0.7078092314740664,23,0.9204884746247873,4,0.2327419685221292,1149.36875,1.0,0.0,40,1.0
224000,0.0,0.7078092314740664,23,0.9208439509352787,4,0.2361728952110124,1149.36875,1.0,0.0,40,1.0
225000,0.0,0.7078092314740664,23,0.9211962628999288,4,0.23530888630129204,1149.36875,1.0,0.0,40,1.0
226000,0.0,0.7078092314740664,23,0.9215454525836306,4,0.23426598900083961,1149.36875,1.0,0.0,40,1.0
227000,0.0,0.7083414702828396,24,0.9218915613089862,4,0.233232295225427,1149.36875,1.0,0.0,40,1.0
228000,0.0,0.7083414702828396,24,0.9222346296726078,4,0.2322076836791846,1149.36875,1.0,0.0,40,1.0
229000,0.0,0.7083413996200956,24,0.9225746975609923,4,0.23119203518837703,1149.36875,1.0,0.0,40,1.0
230000,0.0,0.7083413996200956,24,0.9229118041659796,4,0.23018523265519542,1149.36875,1.0,0.0,40,1.0
231000,0.0,0.7083874617173578,24,0.9231423361322258,4,0.22918716101275183,1149.36875,1.0,0.0,41,1.0
232000,0.0,0.7083874617173578,24,0.9220248059745964,4,0.2281977071812395,1149.36875,1.0,0.0,41,1.0
233000,0.0,0.7083874617173578,24,0.9223599294434017,4,0.22721676002522376,1149.36875,1.0,0.0,41,1.0
234000,0.0,0.7083874617173578,24,0.9226921846378101,4,0.2262442103120299,1149.36875,1.0,0.0,41,1.0
235000,0.0,0.7086847562574304,25,0.9230216082246412,4,0.225279950671195,1149.36875,1.0,0.0,41,1.0
236000,0.0,0.7086847562574304,25,0.9233482362483886,4,0.22432387555495228,1149.36875,1.0,0.0,41,1.0
237000,0.0,0.7086847562574304,25,0.9236721041443674,4,0.2233758811997176,1149.36875,1.0,0.0,41,1.0
238000,0.0,0.7086847562574304,25,0.9239932467515295,4,0.22243586558854817,1149.36875,1.0,0.0,41,1.0
239000,0.0,0.7086847562574304,25,0.9243116983249565,4,0.2215037284145453,1149.36875,1.0,0.0,41,1.0
