Time,BlockedArrivalTime,BufferUtilizationMean,CraneManipulations,CraneUtilizationMean,DeliveredBlocks,HandoverUtilizationMean,LeadTimeMean,ServiceLevelMean,TardinessMean,TotalBlocksOnTime,UpstreamUtilizationMean
60000,0.0,0.6962679138083754,7,0.918177698555756,1,0.6966511448960501,990.363,1.0,0.0,36,1.0
61000,0.0,0.6964797452786713,7,0.9077814944940015,1,0.6851641191533693,990.363,1.0,0.0,36,1.0
62000,0.0,0.6964797452786713,7,0.9050927288167507,1,0.6740497657672541,990.363,1.0,0.0,36,1.0
63000,0.0,0.6964797452786713,7,0.9066070881134187,1,0.6632902383769532,990.363,1.0,0.0,36,1.0
64000,0.0,0.6964797452786713,7,0.9080738795756083,1,0.6528688122093412,990.363,1.0,0.0,36,1.0
65000,0.0,0.6972888758354423,8,0.9094953097912916,1,0.6427697973315513,990.363,1.0,0.0,36,1.0
66000,0.0,0.6972888758354423,8,0.910873450947022,1,0.6329784598321643,990.363,1.0,0.0,36,1.0
67000,0.0,0.6970789399751892,8,0.9122102509072991,1,0.6234809500982073,990.363,1.0,0.0,36,1.0
68000,0.0,0.6970357256948663,8,0.9131285870890202,1,0.6142642374536963,990.363,1.0,0.0,36,1.0
69000,0.0,0.6970357256948663,8,0.9106265037255,1,0.6053160505110292,990.363,1.0,0.0,36,1.0
70000,0.0,0.6970357256948663,8,0.9119092866342948,1,0.5966248226610454,990.363,1.0,0.0,36,1.0
71000,0.0,0.697426976144241,9,0.9131557668841691,1,0.5881796421925909,990.363,1.0,0.0,37,1.0
72000,0.0,0.697426976144241,9,0.9143674640173941,1,0.5799702065892789,990.363,1.0,0.0,37,1.0
73000,0.0,0.6971986174913889,9,0.9155458139373533,1,0.5719867806009451,990.363,1.0,0.0,37,1.0
74000,0.0,0.6971986174913889,9,0.9166921745850126,1,0.5642201577310197,990.363,1.0,0.0,37,1.0
75000,0.0,0.6971986174913889,9,0.917807831159275,1,0.5566616248194889,990.363,1.0,0.0,37,1.0
76000,0.0,0.6967637692608483,9,0.9188940009234139,2,0.5565233251515226,1142.395,1.0,0.0,37,1.0
77000,0.0,0.6967637692608483,9,0.9199518376353739,2,0.5623093042083742,1142.395,1.0,0.0,37,1.0
78000,0.0,0.6965475449193826,9,0.9114171104853338,2,0.5679462499398189,1142.395,1.0,0.0,37,1.0
79000,0.0,0.6965475449193826,9,0.909486423009211,2,0.5734398472571197,1142.395,1.0,0.0,37,1.0
80000,0.0,0.6965475449193826,9,0.9106225068042684,2,0.5787954955654022,1142.395,1.0,0.0,37,1.0
81000,0.0,0.6965475449193826,9,0.911730424943756,2,0.5840183264646795,1142.395,1.0,0.0,37,1.0
82000,0.0,0.6965475449193826,9,0.9128112120223202,2,0.5813969662409929,1142.395,1.0,0.0,37,1.0
83000,0.0,0.6965475449193826,9,0.913865852576544,2,0.5743622462812434,1142.395,1.0,0.0,37,1.0
84000,0.0,0.6965475449193826,9,0.9148952840762893,2,0.5674957269336385,1142.395,1.0,0.0,37,1.0
85000,0.0,0.6958135939771303,10,0.915900399704067,2,0.5607914469339089,1142.395,1.0,0.0,37,1.0
86000,0.0,0.6958135939771303,10,0.9168820509397538,2,0.5542437234293798,1142.395,1.0,0.0,37,1.0
87000,0.0,0.6956145443537267,10,0.9178410499663775,2,0.5478471359130767,1142.395,1.0,0.0,37,1.0
88000,0.0,0.6956145443537267,10,0.9187781719112565,2,0.5415965112576485,1142.395,1.0,0.0,37,1.0
89000,0.0,0.6956145443537267,10,0.9196941569354927,2,0.5354869097622597,1142.395,1.0,0.0,37,1.0
90000,0.0,0.6956145443537267,10,0.9205897121836532,2,0.5295136121333543,1142.395,1.0,0.0,37,1.0
91000,0.0,0.6952620735217884,10,0.9214655136044368,2,0.5236721073271771,1142.395,1.0,0.0,37,1.0
92000,0.0,0.6955210075778212,10,0.9209199178994728,2,0.5179580811882278,1142.395,1.0,0.0,37,1.0
93000,0.0,0.6955210075778212,10,0.9190237482083727,2,0.5123674058235153,1142.395,1.0,0.0,37,1.0
94000,0.0,0.6958022191290859,11,0.9198882181193597,2,0.5068961296576066,1142.395,1.0,0.0,37,1.0
95000,0.0,0.6957091977851676,11,0.9207344255269998,2,0.5015404681181241,1142.395,1.0,0.0,37,1.0
96000,0.0,0.6957091977851676,11,0.9215629430936979,2,0.4962967949055482,1142.395,1.0,0.0,37,1.0
97000,0.0,0.6957091977851676,11,0.9223743197866849,2,0.4911616338050051,1142.395,1.0,0.0,37,1.0
98000,0.0,0.6955091038866026,11,0.9231690820910204,2,0.48613165100118877,1142.395,1.0,0.0,37,1.0
99000,0.0,0.6955091038866026,11,0.9239477351488352,2,0.48120364786071135,1142.395,1.0,0.0,37,1.0
100000,0.0,0.6957384772195336,11,0.916124280043806,2,0.47637455414904867,1142.395,1.0,0.0,37,1.0
101000,0.0,0.6957384772195336,11,0.914639312803708,2,0.4716414216518531,1142.395,1.0,0.0,37,1.0
102000,0.0,0.6960884689954354,12,0.9154788856472011,2,0.4670014181727872,1142.395,1.0,0.0,37,1.0
103000,0.0,0.6960884689954354,12,0.9163021039562832,2,0.4624518218822016,1142.395,1.0,0.0,37,1.0
104000,0.0,0.69597577560434,12,0.9171094409909263,2,0.4579900159929615,1142.395,1.0,0.0,37,1.0
105000,0.0,0.69597577560434,12,0.917901351925581,2,0.4536134837415387,1142.395,1.0,0.0,37,1.0
106000,0.0,0.69580813783157,12,0.9186782747049184,2,0.4493198036541423,1142.395,1.0,0.0,37,1.0
107000,0.0,0.6959654891885821,12,0.9171917138703491,2,0.4451066450791798,1142.395,1.0,0.0,37,1.0
108000,0.0,0.6959654891885821,12,0.9155333948016806,2,0.4409717639687285,1142.395,1.0,0.0,38,1.0
109000,0.0,0.6959654891885821,12,0.9163106597936747,2,0.43691299889297497,1142.395,1.0,0.0,38,1.0
110000,0.0,0.6962754670254069,13,0.9170737503736803,2,0.4329282672727488,1142.395,1.0,0.0,38,1.0
111000,0.0,0.6962754670254069,13,0.9178230507707896,2,0.42901556181635314,1142.395,1.0,0.0,38,1.0
112000,0.0,0.6961545949161146,13,0.9185589314512684,2,0.4251729471478837,1142.395,1.0,0.0,38,1.0
113000,0.0,0.6961545949161146,13,0.9192817497293062,2,0.4213985566151357,1142.395,1.0,0.0,38,1.0
114000,0.0,0.695998546344394,13,0.9199918503455282,2,0.4176905892660388,1142.395,1.0,0.0,38,1.0
115000,0.0,0.6961535406375454,13,0.9164313561573465,2,0.41404730698332837,1142.395,1.0,0.0,38,1.0
116000,0.0,0.6961535406375454,13,0.9141854770591129,2,0.4104670317678766,1142.395,1.0,0.0,38,1.0
117000,0.0,0.6961535406375454,13,0.9149209992144468,2,0.4069481431617617,1142.395,1.0,0.0,38,1.0
118000,0.0,0.6961535406375454,13,0.9156440200974731,2,0.403489075802761,1142.395,1.0,0.0,38,1.0
119000,0.0,0.6961535406375454,13,0.9163548557385407,2,0.40008831710251375,1142.395,1.0,0.0,38,1.0
120000,0.0,0.6966944689194394,14,0.9170538116047423,2,0.3967444050411187,1142.395,1.0,0.0,38,1.0
121000,0.0,0.6966944689194394,14,0.917741183037601,2,0.3934559260714105,1142.395,1.0,0.0,38,1.0
122000,0.0,0.6968753941973946,14,0.9184172556691728,2,0.390221513126604,1142.395,1.0,0.0,38,1.0
123000,0.0,0.6968753941973946,14,0.9190823058177968,2,0.3870398437254063,1142.395,1.0,0.0,38,1.0
124000,0.0,0.6968753941973946,14,0.9197366008646461,2,0.3839096381690787,1142.395,1.0,0.0,38,1.0
125000,0.0,0.6968753941973946,14,0.920380399612156,2,0.3808296578252855,1142.395,1.0,0.0,38,1.0
126000,0.0,0.6971939263744202,14,0.9210139526253396,2,0.3777987034938934,1142.395,1.0,0.0,38,1.0
127000,0.0,0.6974719051021881,14,0.9161497998891504,2,0.37481561385019285,1142.395,1.0,0.0,38,1.0
128000,0.0,0.6974719051021881,14,0.9145137692234976,2,0.37187926396129534,1142.395,1.0,0.0,38,1.0
129000,0.0,0.6974719051021881,14,0.9151781446741474,2,0.3689885638717248,1142.395,1.0,0.0,38,1.0
130000,0.0,0.6983009664725486,15,0.9158322730758498,2,0.3661424572544673,1142.395,1.0,0.0,38,1.0
131000,0.0,0.6983009664725486,15,0.9164763896836599,2,0.36333992012397204,1142.395,1.0,0.0,38,1.0
132000,0.0,0.6984313650051984,15,0.9171107226059095,2,0.36057995960780864,1142.395,1.0,0.0,38,1.0
133000,0.0,0.6985394484039685,15,0.9177354930735467,2,0.3578616127738866,1142.395,1.0,0.0,38,1.0
134000,0.0,0.6987468699881163,15,0.9165665893510722,2,0.3551839455103258,1142.395,1.0,0.0,38,1.0
135000,0.0,0.6987468699881163,15,0.9153523836197233,2,0.35254605145524087,1142.395,1.0,0.0,38,1.0
136000,0.0,0.6987468699881163,15,0.9159762992847021,2,0.3499470509738646,1142.395,1.0,0.0,38,1.0
137000,0.0,0.6994170195378862,16,0.9165910848039532,2,0.347386090180584,1142.395,1.0,0.0,38,1.0
138000,0.0,0.6994170195378862,16,0.9171969391324069,2,0.34486234000360594,1142.395,1.0,0.0,38,1.0
139000,0.0,0.6994170195378862,16,0.9177940554861119,2,0.3423749952900998,1142.395,1.0,0.0,38,1.0
140000,0.0,0.6995723822644532,16,0.9183826215476776,2,0.339923273949788,1142.395,1.0,0.0,38,1.0
141000,0.0,0.6995723822644532,16,0.9189628196629526,2,0.33750641613507115,1142.395,1.0,0.0,38,1.0
142000,0.0,0.6995723822644532,16,0.9195348270293753,2,0.3351236834558823,1142.395,1.0,0.0,38,1.0
143000,0.0,0.6997694439747295,16,0.9200988158764021,3,0.33695783851398603,1227.894,1.0,0.0,38,1.0
144000,0.0,0.6997694439747295,16,0.9206549536384013,3,0.3415736200352706,1227.894,1.0,0.0,38,1.0
145000,0.0,0.6998988221034848,16,0.9183526902501378,3,0.3461255801363942,1227.894,1.0,0.0,38,1.0
146000,0.0,0.6998988221034848,16,0.9173046869049376,3,0.350615033396766,1227.894,1.0,0.0,38,1.0
147000,0.0,0.6998988221034848,16,0.9178684997446844,3,0.3550432585387678,1227.894,1.0,0.0,39,1.0
148000,0.0,0.6998988221034848,16,0.9184246765465869,3,0.3540168415956514,1227.894,1.0,0.0,39,1.0
149000,0.0,0.7001270356946399,17,0.9189733713960151,3,0.35163524384378203,1227.894,1.0,0.0,39,1.0
150000,0.0,0.7000697176186326,17,0.9195147342603796,3,0.3492854756805164,1227.894,1.0,0.0,39,1.0
151000,0.0,0.7000697176186326,17,0.9200489111257844,3,0.3469669032472043,1227.894,1.0,0.0,39,1.0
152000,0.0,0.7000697176186326,17,0.9205760441282753,3,0.34467890940453905,1227.894,1.0,0.0,39,1.0
153000,0.0,0.6997672917183043,17,0.9210962716799291,3,0.3424208931849089,1227.894,1.0,0.0,39,1.0
154000,0.0,0.6997672917183043,17,0.9216097285900201,3,0.3401922692661355,1227.894,1.0,0.0,39,1.0
155000,0.0,0.6997672917183043,17,0.9221165461814861,3,0.3379924674656291,1227.894,1.0,0.0,39,1.0
156000,0.0,0.6999003791773096,17,0.9186379980163835,3,0.3358209322540448,1227.894,1.0,0.0,39,1.0
157000,0.0,0.6999003791773096,17,0.9170810486502835,3,0.333677122287566,1227.894,1.0,0.0,39,1.0
158000,0.0,0.6999003791773096,17,0.9176069453135772,3,0.3315605099579897,1227.894,1.0,0.0,39,1.0
159000,0.0,0.6999003791773096,17,0.918126213232088,3,0.32947058095982706,1227.894,1.0,0.0,39,1.0
160000,0.0,0.6999003791773096,17,0.9186389769504335,3,0.3274068338736741,1227.894,1.0,0.0,39,1.0
161000,0.0,0.6999003791773096,17,0.9191453579126301,3,0.3253687797651425,1227.894,1.0,0.0,39,1.0
162000,0.0,0.7002201867600228,18,0.9196454745579848,3,0.3233559417986779,1227.894,1.0,0.0,39,1.0
163000,0.0,0.7002201867600228,18,0.9201394424134506,3,0.32136785486562386,1227.894,1.0,0.0,39,1.0
164000,0.0,0.7003145192199197,18,0.9206273741825953,3,0.3194040652259229,1227.894,1.0,0.0,39,1.0
165000,0.0,0.7003145192199197,18,0.92110937983133,3,0.31746413016287434,1227.894,1.0,0.0,39,1.0
166000,0.0,0.7003145192199197,18,0.9215855666705318,3,0.31554761765039746,1227.894,1.0,0.0,39,1.0
167000,0.0,0.7003145192199197,18,0.9220560394356924,3,0.31365410603227484,1227.894,1.0,0.0,39,1.0
168000,0.0,0.7003145192199197,18,0.9225209003637166,3,0.31178318371287495,1227.894,1.0,0.0,39,1.0
169000,0.0,0.7005404700824353,18,0.9229802492669893,3,0.30993444885887844,1227.894,1.0,0.0,39,1.0
170000,0.0,0.7005404700824353,18,0.9234341836048224,3,0.3081075091115535,1227.894,1.0,0.0,39,1.0
171000,0.0,0.7008951898090598,18,0.9195056810859765,3,0.30630198130914754,1227.894,1.0,0.0,39,1.0
172000,0.0,0.7008951898090598,18,0.918494657633396,3,0.3045174912189832,1227.894,1.0,0.0,39,1.0
173000,0.0,0.7008951898090598,18,0.9189666828976144,3,0.3027536732788645,1227.894,1.0,0.0,39,1.0
174000,0.0,0.701482293717422,19,0.9194332723237107,3,0.30101017034741817,1227.894,1.0,0.0,39,1.0
175000,0.0,0.7015127544286441,19,0.919894519272697,3,0.29928663346301243,1227.894,1.0,0.0,39,1.0
176000,0.0,0.7015127544286441,19,0.9203505149797776,3,0.29758272161091026,1227.894,1.0,0.0,39,1.0
177000,0.0,0.7015127544286441,19,0.9208013486145109,3,0.2958981014983323,1227.894,1.0,0.0,39,1.0
178000,0.0,0.7015127544286441,19,0.9212471073389412,3,0.29423244733711645,1227.894,1.0,0.0,40,1.0
179000,0.0,0.7016546619184788,19,0.9216878763637772,3,0.29258544063367736,1227.894,1.0,0.0,40,1.0
180000,0.0,0.7018781647174324,19,0.9210744466610444,3,0.2909567699859808,1227.894,1.0,0.0,40,1.0
181000,0.0,0.7018781647174324,19,0.9202248190820337,3,0.28934613088726135,1227.894,1.0,0.0,40,1.0
182000,0.0,0.7018781647174324,19,0.9206639366716926,3,0.2877532255362238,1227.894,1.0,0.0,40,1.0
183000,0.0,0.7018781647174324,19,0.9210982465335239,3,0.28617776265347905,1227.894,1.0,0.0,40,1.0
184000,0.0,0.7018781647174324,19,0.921527827194562,3,0.2846194573039777,1227.894,1.0,0.0,40,1.0
185000,0.0,0.7018781647174324,19,0.9219527554809397,3,0.28307803072521326,1227.894,1.0,0.0,40,1.0
186000,0.0,0.7026807636149845,20,0.9223731065636922,3,0.281553210160978,1227.894,1.0,0.0,40,1.0
187000,0.0,0.7026807636149845,20,0.9227889540030894,3,0.28004472870046276,1227.894,1.0,0.0,40,1.0
188000,0.0,0.7029298357847451,20,0.9232003697915498,3,0.27855232512250155,1227.894,1.0,0.0,40,1.0
189000,0.0,0.7029298357847451,20,0.9236074243951908,3,0.2770757437447701,1227.894,1.0,0.0,40,1.0
190000,0.0,0.7029298357847451,20,0.9240101867940635,3,0.27561473427775546,1227.894,1.0,0.0,40,1.0
191000,0.0,0.7029298357847451,20,0.9244087245211225,3,0.27416905168332106,1227.894,1.0,0.0,40,1.0
192000,0.0,0.703543335763588,20,0.924803103699975,3,0.2727384560377006,1227.894,1.0,0.0,40,1.0
193000,0.0,0.7038216491456791,20,0.9233816526422537,3,0.27132271239875794,1227.894,1.0,0.0,40,1.0
194000,0.0,0.7038216491456791,20,0.9225752929143034,3,0.2699215906773607,1227.894,1.0,0.0,40,1.0
195000,0.0,0.7038216491456791,20,0.9229730125607851,3,0.2685348655127185,1227.894,1.0,0.0,40,1.0
196000,0.0,0.7038216491456791,20,0.9233666670316141,3,0.26716231615154384,1227.894,1.0,0.0,40,1.0
197000,0.0,0.7046543715179923,21,0.9237563183363989,3,0.2658037263309008,1227.894,1.0,0.0,40,1.0
198000,0.0,0.7047754394668949,21,0.9241420272299476,3,0.2644588841646095,1227.894,1.0,0.0,40,1.0
199000,0.0,0.7047754394668949,21,0.9245238532438471,3,0.2631275820330817,1227.894,1.0,0.0,40,1.0
200000,0.0,0.7047754394668949,21,0.9249018547170942,3,0.2618096164764674,1227.894,1.0,0.0,40,1.0
201000,0.0,0.7051242460886818,21,0.9252760888258105,3,0.2605047880909967,1227.894,1.0,0.0,40,1.0
202000,0.0,0.7053915677390536,21,0.9217870769792198,3,0.25921290142840575,1227.894,1.0,0.0,40,1.0
203000,0.0,0.7053915677390536,21,0.9210130395611472,3,0.25793376489834074,1227.894,1.0,0.0,40,1.0
204000,0.0,0.7053915677390536,21,0.9214008549117669,3,0.2566671906736373,1227.894,1.0,0.0,40,1.0
205000,0.0,0.7053915677390536,21,0.9217848806265816,3,0.25541299459837696,1227.894,1.0,0.0,40,1.0
206000,0.0,0.7062163032482136,22,0.922165171982592,3,0.2541709960986262,1227.894,1.0,0.0,40,1.0
207000,0.0,0.7063654785621667,22,0.9225417831869468,3,0.2529410180957671,1227.894,1.0,0.0,40,1.0
208000,0.0,0.7063654785621667,22,0.9229147674027011,3,0.25172288692233247,1227.894,1.0,0.0,40,1.0
209000,0.0,0.7066425089407087,22,0.9232841767738336,3,0.2505164322402613,1227.894,1.0,0.0,40,1.0
210000,0.0,0.7068592971719094,22,0.9233684248357904,3,0.24932148696149356,1227.894,1.0,0.0,40,1.0
211000,0.0,0.7068592971719094,22,0.9226396923043345,3,0.24813788717082666,1227.894,1.0,0.0,40,1.0
212000,0.0,0.7068592971719094,22,0.9230051656106281,3,0.2469654720509593,1227.894,1.0,0.0,40,1.0
213000,0.0,0.7068592971719094,22,0.9233672019430915,3,0.24580408380964985,1227.894,1.0,0.0,40,1.0
214000,0.0,0.7076451609879053,23,0.9237258495576609,3,0.24465356760892046,1227.894,1.0,0.0,40,1.0
215000,0.0,0.7076451609879053,23,0.9240811558111137,3,0.24351377149624032,1227.894,1.0,0.0,40,1.0
216000,0.0,0.707830112461839,23,0.9244331671819147,3,0.24238454633762346,1227.894,1.0,0.0,40,1.0
217000,0.0,0.707830112461839,23,0.9247819292904841,3,0.24126574575257945,1227.894,1.0,0.0,40,1.0
218000,0.0,0.707830112461839,23,0.925127486918907,3,0.24015722605085726,1227.894,1.0,0.0,40,1.0
219000,0.0,0.707830112461839,23,0.9254698840301026,3,0.23905884617092518,1227.894,1.0,0.0,40,1.0
220000,0.0,0.707830112461839,23,0.925809163786469,3,0.23797046762013102,1227.894,1.0,0.0,40,1.0
221000,0.0,0.7082911445737488,23,0.926145368568022,4,0.23936958311921755,1153.468,1.0,0.0,40,1.0
222000,0.0,0.7082911445737488,23,0.9264785399900418,4,0.24280130637890357,1153.468,1.0,0.0,40,1.0
223000,0.0,0.7084903763380104,23,0.9249115498996854,4,0.24620220302407128,1153.468,1.0,0.0,40,1.0
224000,0.0,0.7084903763380104,23,0.9239778878699195,4,0.24957268656321283,1153.468,1.0,0.0,40,1.0
225000,0.0,0.7084903763380104,23,0.9243162578421787,4,0.2529131631419997,1153.468,1.0,0.0,40,1.0
226000,0.0,0.7084903763380104,23,0.9246516290319532,4,0.2562240317064319,1153.468,1.0,0.0,40,1.0
227000,0.0,0.7084903763380104,23,0.924984041128153,4,0.2552757533770212,1153.468,1.0,0.0,40,1.0
228000,0.0,0.7084903763380104,23,0.925313533122387,4,0.25415438565441856,1153.468,1.0,0.0,40,1.0
229000,0.0,0.7089980875484896,24,0.9256401433242096,4,0.2530428266657354,1153.468,1.0,0.0,40,1.0
230000,0.0,0.7089980875484896,24,0.9259639093759697,4,0.2519409482741805,1153.468,1.0,0.0,40,1.0
231000,0.0,0.7089923639832869,24,0.9262848682672723,4,0.25084862456517937,1153.468,1.0,0.0,41,1.0
232000,0.0,0.7089923639832869,24,0.9266030563490666,4,0.24976573179840883,1153.468,1.0,0.0,41,1.0
233000,0.0,0.7090302725759607,24,0.9269185093473701,4,0.24869214836106832,1153.468,1.0,0.0,41,1.0
234000,0.0,0.7090908092289331,25,0.9272312623766409,4,0.24762775472235127,1153.468,1.0,0.0,41,1.0
235000,0.0,0.709088882499203,25,0.9275413499528077,4,0.24657243338908072,1153.468,1.0,0.0,41,1.0
236000,0.0,0.709088882499203,25,0.9278488060059682,4,0.24552606886247447,1153.468,1.0,0.0,41,1.0
237000,0.0,0.709088882499203,25,0.9281536638927655,4,0.2444885475960064,1153.468,1.0,0.0,41,1.0
238000,0.0,0.7090785565477007,25,0.9284559564084522,5,0.24562770820335653,1181.4498,1.0,0.0,41,1.0
239000,0.0,0.7090785565477007,25,0.928755715798651,5,0.2487887493277776,1181.4498,1.0,0.0,41,1.0
240000,0.0,0.7090724151778997,25,0.9267922283465737,5,0.2519234096170432,1181.4498,1.0,0.0,41,1.0
241000,0.0,0.7090724151778997,25,0.9261391689517785,5,0.2550320179453017,1181.4498,1.0,0.0,41,1.0
242000,0.0,0.7090724151778997,25,0.9264447937786919,5,0.255810949825026,1181.4498,1.0,0.0,41,1.0
243000,0.0,0.7090724151778997,25,0.9267478997705412,5,0.2547566974346916,1181.4498,1.0,0.0,41,1.0
244000,0.0,0.7090724151778997,25,0.9270485179383515,5,0.25371109898496835,1181.4498,1.0,0.0,41,1.0
245000,0.0,0.7090724151778997,25,0.9273466787861665,5,0.25267404835624324,1181.4498,1.0,0.0,41,1.0
246000,0.0,0.7090724151778997,25,0.9276424123213657,5,0.2516454411569065,1181.4498,1.0,0.0,41,1.0
247000,0.0,0.7090524290151016,26,0.9279357480647321,5,0.25062517468832174,1181.4498,1.0,0.0,41,1.0
